id,barrio,tipo_propiedad,tipo_habitacion,capacidad,banios,dormitorios,camas,precio_ars,minimo_noches,cantidad_resenias,puntaje_resenias,superanfitrion,latitud,longitud,noches_ocupadas_anio
887690672187017945,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,62533,14,18,4.78,no,-34.5764,-58.4218,140
899072492959530470,Palermo,Entire rental unit,Entire home/apt,4,1,,2,129534,2,90,4.88,si,-34.5881,-58.4341,72
899166476994633291,Palermo,Entire rental unit,Entire home/apt,2,2,1,1,745479,28,4,5,no,-34.581,-58.4264,0
899182107478834220,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,105987,3,76,4.82,si,-34.5886,-58.4138,126
899236640129998252,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,85128,2,143,4.8,no,-34.6033,-58.3777,255
899257433142156837,Retiro,Entire serviced apartment,Entire home/apt,4,1,1,3,92705,2,48,4.79,no,-34.5958,-58.3813,36
899282017446687567,San Nicolas,Entire rental unit,Entire home/apt,4,1,1,3,131386,2,52,4.96,si,-34.6029,-58.3901,42
899395880226708539,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,109434,2,68,4.94,si,-34.5855,-58.4431,96
901570290481330988,Belgrano,Entire rental unit,Entire home/apt,2,,1,,70678,1,35,4.97,si,-34.5577,-58.4574,96
901657870494682099,Villa Crespo,Entire rental unit,Entire home/apt,2,1,1,1,85835,3,33,4.76,no,-34.5931,-58.4443,42
901691878660943748,Palermo,Entire rental unit,Entire home/apt,5,1,2,3,81542,3,41,4.8,si,-34.5909,-58.4175,132
901694358574704810,Palermo,Entire rental unit,Entire home/apt,2,,1,,48559,30,41,4.78,no,-34.5859,-58.4393,0
901727460975265270,Almagro,Entire rental unit,Entire home/apt,3,1,1,1,85612,2,45,4.73,no,-34.5979,-58.4153,66
901998405659439600,Recoleta,Entire rental unit,Entire home/apt,2,1.5,1,1,97275,3,45,4.76,no,-34.5915,-58.3997,66
902013805100831607,Retiro,Entire rental unit,Entire home/apt,3,1,2,2,226947,1,67,4.96,si,-34.5934,-58.3844,84
887693570681273131,San Nicolas,Entire rental unit,Entire home/apt,8,2,4,5,243724,2,151,4.93,si,-34.6029,-58.3899,255
899401044104509192,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,95438,2,86,4.99,si,-34.5855,-58.4431,204
899401725965991361,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,104517,2,84,4.96,si,-34.5855,-58.4431,156
899440896567610943,Villa Crespo,Entire condo,Entire home/apt,2,1,1,2,73060,4,42,4.79,si,-34.5977,-58.4523,96
899453991891593411,Almagro,Entire serviced apartment,Entire home/apt,3,1,1,3,130830,1,5,5,no,-34.6062,-58.4261,6
899771381252406171,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,81202,4,4,4.25,no,-34.582,-58.4057,0
899902610151347095,Balvanera,Entire rental unit,Entire home/apt,2,1,1,1,64145,10,7,5,no,-34.5992,-58.4114,0
899930120224242452,San Telmo,Private room in home,Private room,1,1,,1,41689,14,16,4.88,no,-34.626,-58.3727,140
887716312645098374,San Telmo,Private room in bed and breakfast,Private room,5,1,,5,26000,1,19,4.53,no,-34.6203,-58.3728,90
887744207185275785,Chacarita,Entire home,Entire home/apt,6,2.5,2,5,589106,3,26,4.88,si,-34.5812,-58.4559,36
887752556315507915,Barracas,Entire rental unit,Entire home/apt,5,1,2,4,243292,3,54,4.96,si,-34.6279,-58.3743,84
887785754022024110,Recoleta,Entire condo,Entire home/apt,3,1,2,2,100618,3,37,4.86,no,-34.5876,-58.4018,102
887786884180966817,Almagro,Private room in condo,Private room,2,1,,2,106078,1,41,4.93,no,-34.6058,-58.4277,120
902031535693223840,Monserrat,Entire rental unit,Entire home/apt,3,1,1,2,72212,2,33,4.85,no,-34.6132,-58.3699,24
902060209945626305,Colegiales,Entire rental unit,Entire home/apt,2,1,,1,106476,3,1,5,no,-34.5673,-58.4542,0
902069588922274266,Colegiales,Entire rental unit,Entire home/apt,2,1,1,1,595558,25,0,,no,-34.5777,-58.4522,0
902084532038810201,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,68250,2,1,5,no,-34.5949,-58.4015,0
902119724287881066,Belgrano,Private room in villa,Private room,2,1,,1,71467,1,14,4.79,no,-34.5502,-58.4502,30
902189035418187706,Palermo,Entire rental unit,Entire home/apt,4,2,2,3,210108,14,27,4.93,no,-34.576,-58.4352,28
902191219350342542,Puerto Madero,Entire rental unit,Entire home/apt,4,2,2,2,205350,9,62,4.89,no,-34.6192,-58.3604,36
887794595428812823,Palermo,Entire rental unit,Entire home/apt,7,2,3,5,245715,10,7,4.71,no,-34.5632,-58.4378,0
887810692129341113,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,128046,2,23,4.78,si,-34.5956,-58.3783,78
887881273143784837,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,92808,3,45,4.49,no,-34.564,-58.4567,66
902208825726117767,Villa Crespo,Entire rental unit,Entire home/apt,2,1,1,1,75040,10,16,4.88,si,-34.5937,-58.4318,80
902239308096158383,Recoleta,Entire rental unit,Entire home/apt,3,,2,2,143232,7,3,5,si,-34.5923,-58.3893,0
902242198324150463,Flores,Entire rental unit,Entire home/apt,2,,1,,17043,62,5,5,si,-34.6286,-58.4667,248
902253935879192018,Recoleta,Entire condo,Entire home/apt,6,2,3,4,382289,1,1,5,si,-34.5885,-58.3881,0
902256445864541836,Monserrat,Entire rental unit,Entire home/apt,4,1.5,1,3,204758,1,6,4.83,no,-34.6101,-58.3878,24
902267478336226683,San Cristobal,Entire rental unit,Entire home/apt,4,1,2,1,103889,2,3,5,no,-34.6227,-58.4119,0
902272632329823649,Palermo,Entire rental unit,Entire home/apt,6,1,2,5,186247,2,12,4.92,no,-34.5915,-58.4258,0
887890620479931796,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,81393,3,29,4.69,no,-34.564,-58.4567,48
888220448430197495,Monte Castro,Entire rental unit,Entire home/apt,4,1,2,3,84868,2,91,4.96,si,-34.6131,-58.5003,255
888265513816533456,Palermo,Entire rental unit,Entire home/apt,2,1,1,3,52111,5,99,4.59,no,-34.5779,-58.4233,255
888289175180045248,Recoleta,Entire condo,Entire home/apt,2,,1,,76034,2,134,4.89,no,-34.596,-58.4149,102
902312601466187397,Recoleta,Entire rental unit,Entire home/apt,3,1.5,1,2,193556,2,60,4.9,si,-34.5885,-58.3916,96
902323823949977353,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,,15,0,,no,-34.5897,-58.4231,0
902361078191368301,San Nicolas,Entire condo,Entire home/apt,2,1,1,1,66081,2,68,4.97,si,-34.607,-58.3879,120
902705527170930756,Balvanera,Entire condo,Entire home/apt,2,1,,1,82023,1,128,4.85,si,-34.6188,-58.405,216
902720634052417142,Balvanera,Entire condo,Entire home/apt,2,1,1,2,56121,3,122,4.89,si,-34.6188,-58.405,255
902743335816630472,Palermo,Entire rental unit,Entire home/apt,4,1,1,2,141445,3,90,4.86,si,-34.5874,-58.4324,72
902746937991641220,Belgrano,Entire serviced apartment,Entire home/apt,6,1,1,6,124388,2,14,4.71,no,-34.5587,-58.4605,18
899930416329002518,Barracas,Private room in home,Private room,1,1,,1,41689,13,8,5,no,-34.6278,-58.3726,78
899934564300537760,Recoleta,Entire rental unit,Entire home/apt,3,1.5,2,2,103171,1,14,4.93,si,-34.5874,-58.3848,6
899935630612801773,San Telmo,Entire condo,Entire home/apt,2,1,1,1,101945,4,66,4.94,si,-34.6165,-58.3746,128
899983942783848973,San Telmo,Entire rental unit,Entire home/apt,4,2,2,2,145536,2,155,4.8,no,-34.6185,-58.3723,255
900012290727461292,Recoleta,Entire rental unit,Entire home/apt,3,1,1,1,184059,1,30,4.87,si,-34.5935,-58.3951,36
900066022966537147,Recoleta,Private room in rental unit,Private room,1,1,,1,58315,1,73,4.82,no,-34.5944,-58.4024,78
900069743499548064,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,111667,1,113,4.91,si,-34.5862,-58.4108,114
902750140697283488,Recoleta,Entire rental unit,Entire home/apt,4,1,1,2,92705,3,16,4.75,no,-34.5853,-58.4041,30
902757109251134883,San Nicolas,Private room in serviced apartment,Private room,2,1,1,1,91209,1,77,4.68,no,-34.606,-58.3823,144
902821768262773004,Palermo,Private room in home,Private room,1,3,8,8,32589,10,3,4,no,-34.5962,-58.4233,0
902900665489990154,Almagro,Entire rental unit,Entire home/apt,4,1.5,2,3,260855,3,37,4.78,no,-34.5984,-58.4248,66
902908107759116211,San Nicolas,Entire condo,Entire home/apt,2,1,1,1,78168,2,76,4.76,no,-34.5989,-58.3762,72
902910262736973563,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,48693,7,9,4.89,no,-34.5972,-58.4141,14
902939127123181874,Palermo,Private room in home,Private room,1,3,11,11,27163,7,3,4.33,no,-34.58,-58.4364,42
888361609000611389,Colegiales,Room in hotel,Private room,1,1,1,1,40776,3,0,,no,-34.5785,-58.4495,0
902960386653144021,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,151019,1,75,4.85,si,-34.5797,-58.4347,120
903069276663378977,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,189402,1,152,4.92,si,-34.5894,-58.3912,255
903117565365957777,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,64347,2,1,5,no,-34.587,-58.3886,0
903121260267892584,Recoleta,Entire condo,Entire home/apt,2,1,1,1,90027,2,3,4.67,no,-34.5898,-58.3965,12
903133118671055779,Recoleta,Entire rental unit,Entire home/apt,4,1,1,4,90213,3,44,4.86,si,-34.5876,-58.4046,60
903169930143576523,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,116746,8,0,,no,-34.5739,-58.4339,0
903178135200091805,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,2,73061,1,104,4.32,no,-34.603,-58.3825,255
900109254264652469,Recoleta,Entire rental unit,Entire home/apt,4,1,1,3,119445,3,42,4.86,no,-34.5898,-58.4072,54
900111443185978967,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,99012,2,46,4.7,si,-34.5976,-58.4201,162
900114615248141930,San Nicolas,Entire rental unit,Entire home/apt,4,,2,,,2,31,4.9,no,-34.6019,-58.3719,24
900192006502500668,Palermo,Entire rental unit,Entire home/apt,4,1,2,3,108690,2,158,4.85,si,-34.5851,-58.4273,255
900207533276265810,Nuñez,Entire rental unit,Entire home/apt,3,1,1,3,83097,7,10,5,si,-34.5552,-58.4665,0
900237974084966437,Palermo,Tiny home,Entire home/apt,2,1.5,1,,82831,4,14,4.93,si,-34.5764,-58.4381,64
900589228708035216,Palermo,Entire serviced apartment,Entire home/apt,4,1.5,1,1,134571,2,15,4.53,no,-34.5806,-58.4314,42
888374416530305716,Belgrano,Entire rental unit,Entire home/apt,3,1.5,2,4,97721,10,20,4.9,no,-34.558,-58.4474,20
888379904703742727,Recoleta,Entire rental unit,Entire home/apt,7,3.5,4,4,369552,4,44,4.61,no,-34.5932,-58.4003,96
888446744365607424,Villa Urquiza,Entire condo,Entire home/apt,3,1,1,2,97165,5,20,4.9,si,-34.5638,-58.4853,60
900706521158678614,Puerto Madero,Entire rental unit,Entire home/apt,4,2,2,4,169524,7,0,,no,-34.6108,-58.3633,0
900745611474137017,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,82238,2,115,4.83,no,-34.5834,-58.4255,78
903522098379981546,Palermo,Entire rental unit,Entire home/apt,2,1,1,,113156,1,137,4.85,no,-34.5756,-58.4334,252
903590993066154650,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,135468,1,41,4.93,si,-34.5828,-58.4264,48
903591022101436056,San Telmo,Entire rental unit,Entire home/apt,4,,1,,,3,17,4.82,no,-34.6192,-58.3744,18
903620177632018608,Palermo,Entire rental unit,Entire home/apt,6,3,3,5,261636,6,28,4.86,no,-34.5814,-58.41,108
903640892294573720,Palermo,Entire rental unit,Entire home/apt,4,1,1,2,242393,1,88,4.63,no,-34.5656,-58.4353,90
903649410829088059,Palermo,Entire condo,Entire home/apt,4,2,1,2,310733,1,53,4.66,no,-34.5656,-58.4353,36
903227337248665787,Palermo,Private room in rental unit,Private room,1,1,,1,54375,1,34,4.65,si,-34.5901,-58.42,60
903269837887778187,Palermo,Private room in rental unit,Private room,1,1,,1,50980,1,94,4.91,si,-34.5908,-58.4203,198
903286034165201652,Palermo,Entire rental unit,Entire home/apt,2,1,,1,93451,2,0,,no,-34.5746,-58.4363,0
903312546905304236,San Nicolas,Entire rental unit,Entire home/apt,4,1,2,3,86083,7,8,4.88,no,-34.6009,-58.3718,0
903449530872306772,San Nicolas,Entire rental unit,Entire home/apt,9,2,2,9,159714,1,132,4.61,no,-34.5989,-58.3762,204
903450820025483996,Palermo,Entire rental unit,Entire home/apt,2,,1,,87776,2,63,4.73,no,-34.5802,-58.4117,0
903498175739373219,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,176703,1,71,4.86,si,-34.5883,-58.3955,66
903506682048314533,Barracas,Entire condo,Entire home/apt,4,1,1,2,61045,3,57,4.93,si,-34.6434,-58.3734,132
888455570892913915,San Nicolas,Entire rental unit,Entire home/apt,3,1,,1,92312,3,15,4.73,si,-34.6062,-58.3895,42
903650895874808883,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,2,328451,1,84,4.36,no,-34.5656,-58.4353,48
903658643655009530,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,78160,2,21,4.1,no,-34.5782,-58.4222,78
903664090444825967,Balvanera,Entire rental unit,Entire home/apt,4,1,1,2,102379,2,24,4.83,si,-34.6041,-58.3938,42
903710794496628517,Recoleta,Entire condo,Entire home/apt,3,1.5,1,2,482962,1,75,4.97,si,-34.5877,-58.3922,138
903713831834907802,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,2,101945,1,165,4.96,si,-34.5884,-58.414,255
903722001865359777,Palermo,Entire rental unit,Entire home/apt,4,1,1,3,78723,3,162,4.72,no,-34.5968,-58.425,255
903738389100996311,Palermo,Entire condo,Entire home/apt,2,1,1,1,76783,5,33,4.94,si,-34.5695,-58.4337,80
888455634472653020,San Nicolas,Entire rental unit,Entire home/apt,3,1,,1,81241,3,10,4.6,si,-34.6069,-58.3916,18
888458016994053512,San Nicolas,Entire rental unit,Entire home/apt,3,1,,1,100181,3,9,5,si,-34.6084,-58.3897,24
903766864430203661,Recoleta,Entire rental unit,Entire home/apt,4,1,,3,121794,3,9,4.33,no,-34.5959,-58.4082,0
903767922480963032,Palermo,Entire condo,Entire home/apt,3,1,1,2,94297,3,41,4.73,si,-34.5838,-58.421,102
903771897624553344,Palermo,Entire condo,Entire home/apt,2,1,1,1,92206,3,55,4.95,si,-34.5828,-58.4277,90
903860660648871192,Saavedra,Entire rental unit,Entire home/apt,2,1,1,1,76800,5,30,4.97,no,-34.5563,-58.4791,80
903860727356687348,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,100247,1,41,4.85,no,-34.5722,-58.4282,66
904201324275722194,Balvanera,Entire rental unit,Entire home/apt,2,1,1,3,92749,3,1,5,no,-34.6043,-58.3945,0
904288824950011784,Parque Chas,Entire rental unit,Entire home/apt,1,1,1,1,37222,10,1,5,no,-34.5831,-58.4741,0
907180329600962740,Palermo,Private room in home,Private room,1,3,11,1,32219,10,2,4,no,-34.5804,-58.4358,0
907192142129434643,Palermo,Entire rental unit,Entire home/apt,3,1.5,2,2,98965,3,4,4,no,-34.575,-58.4421,0
907203795104467625,Almagro,Entire condo,Entire home/apt,2,1,1,2,90054,3,6,4.83,no,-34.6057,-58.4271,12
907266100952508291,Recoleta,Entire serviced apartment,Entire home/apt,2,,1,,,2,22,4.77,no,-34.5964,-58.3885,0
907312959522814125,Villa Crespo,Entire loft,Entire home/apt,2,1,1,1,157168,2,3,5,no,-34.5973,-58.4483,6
907316740216444849,Almagro,Entire rental unit,Entire home/apt,5,2,3,3,280345,1,49,4.76,no,-34.599,-58.4239,84
907388360655891004,Constitucion,Entire serviced apartment,Entire home/apt,8,2,2,8,168650,3,136,4.9,si,-34.62,-58.3877,228
907395410585520576,Monserrat,Entire rental unit,Entire home/apt,2,1,1,1,62869,2,97,4.78,no,-34.6112,-58.3718,144
907426748086553001,Palermo,Entire rental unit,Entire home/apt,4,1,1,2,103772,2,52,4.56,no,-34.5814,-58.406,114
907849037909668106,San Nicolas,Entire rental unit,Entire home/apt,3,1,,1,72422,2,53,4.7,no,-34.604,-58.3843,108
907850751700450445,San Nicolas,Private room in serviced apartment,Private room,3,1,1,2,215314,1,4,4,no,-34.606,-58.3823,6
907856708779322081,San Nicolas,Private room in serviced apartment,Private room,4,1,1,1,269143,1,5,4.4,no,-34.606,-58.3823,0
907882176656905317,San Nicolas,Entire rental unit,Entire home/apt,2,1,1,1,121578,4,2,5,no,-34.6008,-58.373,0
888464953335301758,San Telmo,Entire rental unit,Entire home/apt,3,1,1,1,98063,2,25,4.8,si,-34.6173,-58.3729,90
907908242330428607,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,140176,4,5,4.6,no,-34.5903,-58.4083,8
907918373000433799,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,153356,2,11,5,si,-34.5823,-58.4129,18
907965498567378999,Villa Crespo,Private room in home,Private room,1,3,7,1,26913,10,1,5,no,-34.595,-58.4297,0
907985442098063169,Recoleta,Entire rental unit,Entire home/apt,3,,1,,,3,39,4.74,no,-34.5912,-58.4096,72
907997975807814988,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,72658,2,44,4.52,no,-34.5876,-58.3857,36
908003924093265193,Retiro,Entire rental unit,Entire home/apt,2,1,1,1,98686,1,117,4.91,si,-34.5971,-58.3776,234
908021627193811197,Palermo,Private room in home,Private room,1,3,8,8,26913,10,1,5,no,-34.5962,-58.4233,20
904299835256690497,Palermo,Private room in home,Private room,1,3,11,11,27379,7,2,3.5,no,-34.5804,-58.4358,14
904303257012655471,Recoleta,Entire rental unit,Entire home/apt,3,1,1,1,101697,5,61,4.97,si,-34.5915,-58.3901,140
904321633320113202,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,2,173004,3,13,4.69,no,-34.5909,-58.4254,0
904325690029679642,Floresta,Entire rental unit,Entire home/apt,3,1,1,4,51367,2,4,5,no,-34.6314,-58.4847,0
904337632540596678,Palermo,Entire rental unit,Entire home/apt,2,,1,,,90,0,,no,-34.5853,-58.4163,0
904474345802322755,Recoleta,Entire rental unit,Entire home/apt,3,1,1,2,163193,1,120,4.9,si,-34.599,-58.3972,210
904506225739112552,Palermo,Entire condo,Entire home/apt,3,1,1,3,250618,2,156,4.98,si,-34.5879,-58.426,255
888472236379020748,Villa Crespo,Entire condo,Entire home/apt,2,1,1,1,95997,2,53,4.79,si,-34.5977,-58.4397,84
888518170975836915,Palermo,Entire rental unit,Entire home/apt,4,1,1,2,102794,2,37,4.81,si,-34.5904,-58.4357,132
888526288847946927,Palermo,Entire rental unit,Entire home/apt,8,2,2,4,222001,2,4,5,si,-34.5904,-58.4357,6
908043072016174531,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,87502,2,172,4.88,si,-34.5811,-58.4329,255
908051581864180172,Palermo,Private room in home,Private room,1,3,8,8,27526,8,0,,no,-34.5962,-58.4233,0
908064553731668224,Recoleta,Entire rental unit,Entire home/apt,2,,1,1,75419,28,0,,no,-34.5913,-58.4079,0
908092568412927399,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,2,170474,3,12,4.5,no,-34.5909,-58.4254,0
908476864539261071,Recoleta,Entire rental unit,Entire home/apt,2,1.5,1,1,199265,3,1,5,no,-34.5944,-58.3935,0
908495885503172411,Villa Del Parque,Entire rental unit,Entire home/apt,2,1,1,1,33269,13,3,3.67,no,-34.5993,-58.4849,26
908566123496397974,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,75260,3,115,4.96,si,-34.5953,-58.4051,255
908588490619964185,Nuñez,Entire serviced apartment,Entire home/apt,1,1,1,2,90619,6,12,5,si,-34.5507,-58.4682,48
904533922421461985,Palermo,Entire rental unit,Entire home/apt,2,1,,1,94196,2,42,4.62,si,-34.5829,-58.4428,60
904550499254166651,Palermo,Entire rental unit,Entire home/apt,4,1.5,2,3,330570,1,103,4.95,si,-34.5793,-58.434,198
904620714513908702,Chacarita,Entire rental unit,Entire home/apt,2,1,1,1,88369,1,60,4.93,no,-34.5883,-58.4428,48
904932666242383463,Villa Crespo,Entire rental unit,Entire home/apt,2,1,,1,67969,1,2,4,no,-34.5953,-58.4404,0
905017355806214896,Villa Devoto,Entire rental unit,Entire home/apt,2,1.5,,1,98550,2,23,4.39,no,-34.5896,-58.508,72
905032339904006298,Palermo,Entire rental unit,Entire home/apt,3,1,1,2,71280,1,44,4.93,no,-34.5939,-58.4174,114
905041654973237578,Monserrat,Private room in home,Private room,2,3,1,1,283299,1,1,2,no,-34.6145,-58.3776,0
888536838193808912,Recoleta,Entire rental unit,Entire home/apt,2,1,,1,84706,2,64,4.89,no,-34.5977,-58.4066,126
888558332346761362,Nuñez,Entire rental unit,Entire home/apt,4,2,2,3,145912,2,22,4.73,no,-34.5552,-58.4697,54
888590425575373141,San Nicolas,Entire rental unit,Entire home/apt,3,1,1,2,119440,2,49,4.96,si,-34.6029,-58.3901,48
888594480414543862,Parque Patricios,Private room in rental unit,Private room,3,,,3,66271,1,0,,no,-34.6292,-58.4006,0
888646857905473133,Palermo,Entire rental unit,Entire home/apt,6,,3,5,184662,2,117,4.85,si,-34.5847,-58.4275,108
908590533981046159,Palermo,Entire rental unit,Entire home/apt,4,1.5,1,3,112560,1,83,4.98,si,-34.5886,-58.4385,120
908599553319761259,Palermo,Entire rental unit,Entire home/apt,4,1,1,2,,1,6,4.83,no,-34.5855,-58.429,24
908606684383336351,San Nicolas,Entire rental unit,Entire home/apt,4,1,1,3,137779,2,98,4.85,no,-34.6037,-58.3831,180
908647344316116351,Belgrano,Entire rental unit,Entire home/apt,2,1,1,1,118933,2,36,4.94,si,-34.56,-58.4468,60
908675296628925858,Palermo,Entire rental unit,Entire home/apt,4,2,2,3,312504,2,2,4,no,-34.5799,-58.4093,12
908699426927298546,Balvanera,Entire rental unit,Entire home/apt,2,1,1,1,,1,0,,no,-34.6098,-58.4027,0
908703731903043364,Palermo,Entire rental unit,Entire home/apt,2,1,,1,110913,4,37,4.68,no,-34.5663,-58.4367,64
905046784181522762,Recoleta,Entire condo,Entire home/apt,2,,1,1,113638,1,67,4.99,no,-34.5939,-58.398,204
905058889331139718,Palermo,Entire rental unit,Entire home/apt,2,1,1,2,60109,5,87,4.9,no,-34.5825,-58.4049,255
905106029739146754,Palermo,Entire rental unit,Entire home/apt,3,1,1,3,82986,2,127,4.92,si,-34.5795,-58.4111,255
905156456093706813,Recoleta,Entire rental unit,Entire home/apt,2,1,1,1,151517,3,22,4.68,no,-34.5883,-58.386,6
905172970365136167,Palermo,Entire rental unit,Entire home/apt,2,1,1,1,163779,1,2,4.5,si,-34.5793,-58.4292,0
905224437413946784,Palermo,Entire rental unit,Entire home/apt,3,1,1,1,282077,1,2,5,no,-34.5802,-58.4412,6
905250705216263957,San Nicolas,Entire rental unit,Entire home/apt,3,1,1,2,106018,3,85,4.94,si,-34.6088,-58.3884,168
910077840269966178,San Cristobal,Entire rental unit,Entire home/apt,2,1,1,1,74145,3,48,4.85,si,-34.6219,-58.3992,78
